x,y,u,v,p,rho,u_x,u_y,v_x,v_y,p_x,p_y,u_xx,u_yy,v_xx,v_yy,u_t,v_t
3.125000e-01 7.812500e-03 9.471002e+00 1.525968e-01 4.091011e+03 1.227303e+00 -2.086820e+01 -3.923900e+00 3.039660e+00 1.932038e+01 3.535794e+02 -5.158645e+01 -4.086709e+02 -3.146191e+02 -6.902515e+00 1.088465e+00 -8.948232e+01 1.026393e+01
3.203125e-01 7.812500e-03 9.293777e+00 1.741914e-01 4.094022e+03 1.228207e+00 -2.405352e+01 -3.909264e+00 2.976381e+00 2.200286e+01 4.108719e+02 -5.008307e+01 -4.065014e+02 -3.058611e+02 -9.290781e+00 3.503963e+00 -1.112941e+02 9.252290e+00
3.281250e-01 7.812500e-03 9.092011e+00 1.953464e-01 4.097462e+03 1.229239e+00 -2.721523e+01 -3.875443e+00 2.894650e+00 2.464158e+01 4.650117e+02 -4.874280e+01 -4.025820e+02 -2.964389e+02 -1.161362e+01 5.626801e+00 -1.345323e+02 8.492112e+00
3.359375e-01 7.812500e-03 8.866061e+00 2.160148e-01 4.101302e+03 1.230391e+00 -3.033866e+01 -3.820972e+00 2.795294e+00 2.723214e+01 5.151837e+02 -4.758547e+01 -3.966715e+02 -2.863817e+02 -1.379748e+01 7.429466e+00 -1.491435e+02 7.982656e+00
3.437500e-01 7.812500e-03 8.616368e+00 2.361494e-01 4.105508e+03 1.231652e+00 -3.340759e+01 -3.744861e+00 2.679620e+00 2.976955e+01 5.605790e+02 -4.661918e+01 -3.886041e+02 -2.757177e+02 -1.577003e+01 8.893293e+00 -1.693942e+02 7.707900e+00
3.515625e-01 7.812500e-03 8.343469e+00 2.557032e-01 4.110039e+03 1.233012e+00 -3.640485e+01 -3.646791e+00 2.549595e+00 3.224816e+01 6.004219e+02 -4.584051e+01 -3.783170e+02 -2.644763e+02 -1.746079e+01 1.000845e+01 -1.897374e+02 7.637588e+00
3.593750e-01 7.812500e-03 8.047981e+00 2.746286e-01 4.114852e+03 1.234455e+00 -3.931315e+01 -3.527294e+00 2.407698e+00 3.466164e+01 6.339973e+02 -4.523286e+01 -3.658666e+02 -2.526862e+02 -1.880252e+01 1.077324e+01 -1.935103e+02 7.727214e+00
3.671875e-01 7.812500e-03 7.730617e+00 2.928786e-01 4.119896e+03 1.235969e+00 -4.211630e+01 -3.387630e+00 2.256882e+00 3.700319e+01 6.606777e+02 -4.476699e+01 -3.514267e+02 -2.403744e+02 -1.973559e+01 1.119620e+01 -1.991801e+02 7.920286e+00
3.750000e-01 7.812500e-03 7.392166e+00 3.104059e-01 4.125119e+03 1.237536e+00 -4.479971e+01 -3.229932e+00 2.100503e+00 3.926549e+01 6.799400e+02 -4.440278e+01 -3.352678e+02 -2.275659e+02 -2.021390e+01 1.129213e+01 -2.112084e+02 8.152678e+00
3.828125e-01 7.812500e-03 7.033499e+00 3.271638e-01 4.130464e+03 1.239139e+00 -4.735126e+01 -3.057077e+00 1.942281e+00 4.144094e+01 6.913745e+02 -4.409490e+01 -3.177194e+02 -2.142821e+02 -2.021489e+01 1.108218e+01 -2.152353e+02 8.357636e+00
3.906250e-01 7.812500e-03 6.655565e+00 3.431058e-01 4.135870e+03 1.240761e+00 -4.976134e+01 -2.872607e+00 1.785891e+00 4.352149e+01 6.946951e+02 -4.379635e+01 -2.991254e+02 -2.005404e+02 -1.974707e+01 1.059086e+01 -2.344854e+02 8.474081e+00
3.984375e-01 7.812500e-03 6.259379e+00 3.581863e-01 4.141274e+03 1.242382e+00 -5.202316e+01 -2.680259e+00 1.634836e+00 4.549914e+01 6.897365e+02 -4.346473e+01 -2.797957e+02 -1.863522e+02 -1.885664e+01 9.844779e+00 -2.365193e+02 8.451703e+00
4.062500e-01 7.812500e-03 5.846024e+00 3.723607e-01 4.146615e+03 1.243984e+00 -5.413188e+01 -2.484090e+00 1.492119e+00 4.736571e+01 6.764565e+02 -4.306657e+01 -2.599696e+02 -1.717254e+02 -1.762876e+01 8.871547e+00 -2.205320e+02 8.258950e+00
4.140625e-01 7.812500e-03 5.416636e+00 3.855854e-01 4.151826e+03 1.245548e+00 -5.608429e+01 -2.287734e+00 1.359934e+00 4.911319e+01 6.549324e+02 -4.258286e+01 -2.397933e+02 -1.566663e+02 -1.618397e+01 7.698833e+00 -2.142222e+02 7.885111e+00
4.218750e-01 7.812500e-03 4.972408e+00 3.978187e-01 4.156843e+03 1.247053e+00 -5.787790e+01 -2.094408e+00 1.239460e+00 5.073374e+01 6.253598e+02 -4.201074e+01 -2.193201e+02 -1.411820e+02 -1.466877e+01 6.354459e+00 -2.220233e+02 7.343794e+00
4.296875e-01 7.812500e-03 4.514573e+00 4.090207e-01 4.161604e+03 1.248481e+00 -5.951033e+01 -1.906591e+00 1.130516e+00 5.221991e+01 5.880492e+02 -4.136356e+01 -1.985277e+02 -1.252850e+02 -1.324315e+01 4.868790e+00 -2.073284e+02 6.669862e+00
